Date,Country,City,Specie,count,min,max,median,variance
03-03-2020,IN,Mumbai,humidity,25,62.5,99.9,86.9,662.38
04-03-2020,IN,Mumbai,humidity,77,0.3,99.9,78.3,1387.21
05-03-2020,IN,Mumbai,humidity,346,0,99.9,72.3,3360.13
06-03-2020,IN,Mumbai,humidity,339,0,99.9,69.3,2566.07
07-03-2020,IN,Mumbai,humidity,332,0,99.9,67.7,2659.85
08-03-2020,IN,Mumbai,humidity,331,0,99.9,68.5,2755.81
09-03-2020,IN,Mumbai,humidity,322,28,99.9,74.9,1929.37
10-03-2020,IN,Mumbai,humidity,332,41.5,99.9,73.1,1928.17
11-03-2020,IN,Mumbai,humidity,322,28.8,99.9,67.4,2353.18
12-03-2020,IN,Mumbai,humidity,331,39.5,99.9,65.4,2072.89
13-03-2020,IN,Mumbai,humidity,322,23.4,99.9,55.8,2857.79
14-03-2020,IN,Mumbai,humidity,336,6.9,99.9,56.3,4281.41
15-03-2020,IN,Mumbai,humidity,329,11.9,99.9,51.5,4536.36
16-03-2020,IN,Mumbai,humidity,331,14.1,96.1,45.5,3845.5
17-03-2020,IN,Mumbai,humidity,326,16.6,98.3,53.1,3222.03
18-03-2020,IN,Mumbai,humidity,334,15,99.9,55.6,3702.01
19-03-2020,IN,Mumbai,humidity,328,14.1,99.9,65,4456.36
20-03-2020,IN,Mumbai,humidity,325,18.1,99.9,69,2280.96
21-03-2020,IN,Mumbai,humidity,336,30.3,99.9,76.7,1719.11
22-03-2020,IN,Mumbai,humidity,320,29.9,99.9,79,2463.52
23-03-2020,IN,Mumbai,humidity,306,18.4,99.9,72.2,2976.83
24-03-2020,IN,Mumbai,humidity,311,25.8,99.9,71.7,2372.4
25-03-2020,IN,Mumbai,humidity,312,44,99.9,76.1,1546.93
26-03-2020,IN,Mumbai,humidity,311,30.8,99.9,79.9,1914.1
27-03-2020,IN,Mumbai,humidity,312,30.8,99.9,78,2154.88
28-03-2020,IN,Mumbai,humidity,310,21.5,99.9,63.2,3308.98
29-03-2020,IN,Mumbai,humidity,299,21,99.9,59.7,2851.48
30-03-2020,IN,Mumbai,humidity,307,20.1,99.9,63.2,2627.44
31-03-2020,IN,Mumbai,humidity,312,17.4,99.9,73.5,3393.79
01-04-2020,IN,Mumbai,humidity,312,14.2,99.9,74.5,2919.89
02-04-2020,IN,Mumbai,humidity,312,12.7,99.9,76,3294.82
03-04-2020,IN,Mumbai,humidity,312,19.5,99.9,78,3004.64
04-04-2020,IN,Mumbai,humidity,312,13.1,99.9,81.5,2828.11
05-04-2020,IN,Mumbai,humidity,311,16.8,99.9,83.3,2707.19
06-04-2020,IN,Mumbai,humidity,305,5.9,99.9,85.3,1860.3
07-04-2020,IN,Mumbai,humidity,288,5.8,99.9,82.3,2005.35
08-04-2020,IN,Mumbai,humidity,290,5.7,99.9,77.5,2274.73
09-04-2020,IN,Mumbai,humidity,262,4.9,99.9,78,2213.12
10-04-2020,IN,Mumbai,humidity,240,27,99.9,80.1,2289.01
11-04-2020,IN,Mumbai,humidity,212,26.9,99.9,71.7,2091.57
12-04-2020,IN,Mumbai,humidity,216,27,95.6,81.8,1596.45
13-04-2020,IN,Mumbai,humidity,216,19.3,99.2,80.8,1648.79
14-04-2020,IN,Mumbai,humidity,208,15.6,96.8,74.7,2541.47
15-04-2020,IN,Mumbai,humidity,188,33.1,95.8,77,1428
16-04-2020,IN,Mumbai,humidity,192,41.4,95.8,79,1033.07
17-04-2020,IN,Mumbai,humidity,175,41.7,97.3,82.1,1177.19
18-04-2020,IN,Mumbai,humidity,168,50.2,95.2,78.2,1031.76
19-04-2020,IN,Mumbai,humidity,169,0.3,91.1,71.1,1400.7
20-04-2020,IN,Mumbai,humidity,182,24,91.7,57.6,3653.63
21-04-2020,IN,Mumbai,humidity,225,4.2,99.9,68.7,1589.74
22-04-2020,IN,Mumbai,humidity,247,0.1,99.9,79.2,2241.07
23-04-2020,IN,Mumbai,humidity,245,5.4,99.9,75.3,1494.56
24-04-2020,IN,Mumbai,humidity,264,28.4,99.9,79,2058.65
25-04-2020,IN,Mumbai,humidity,264,30.3,99.9,72.9,2057.85
26-04-2020,IN,Mumbai,humidity,264,32.3,99.9,78.1,1953.18
27-04-2020,IN,Mumbai,humidity,264,43.7,99.9,75.9,1527
28-04-2020,IN,Mumbai,humidity,263,25.9,99.9,78,1505.16
29-04-2020,IN,Mumbai,humidity,261,42.9,99.9,78.1,1325.66
30-04-2020,IN,Mumbai,humidity,259,44.8,99.9,77.4,1198.65
01-05-2020,IN,Mumbai,humidity,256,45.9,99.9,76.5,1068.93
02-05-2020,IN,Mumbai,humidity,244,40.1,99.9,79,1147.42
03-05-2020,IN,Mumbai,humidity,244,38.1,99.9,79.9,1574.63
04-05-2020,IN,Mumbai,humidity,258,5.6,99.9,80.9,1975.03
05-05-2020,IN,Mumbai,humidity,248,40.8,99.9,79,1369.25
06-05-2020,IN,Mumbai,humidity,246,32.1,99.9,79.5,1655.09
07-05-2020,IN,Mumbai,humidity,241,33.9,99.9,80.1,1756.18
08-05-2020,IN,Mumbai,humidity,217,38.9,99.9,78.3,1566.01
09-05-2020,IN,Mumbai,humidity,210,5.4,99.9,79,2005.95
10-05-2020,IN,Mumbai,humidity,210,32.3,99.9,77.8,1723.99
11-05-2020,IN,Mumbai,humidity,189,31.6,99.9,78.5,2282.74
12-05-2020,IN,Mumbai,humidity,215,32.6,99.9,81,2012.18
13-05-2020,IN,Mumbai,humidity,204,38.9,99.9,79.7,1432.55
14-05-2020,IN,Mumbai,humidity,185,36.4,99.9,76,1665.73
15-05-2020,IN,Mumbai,humidity,236,36.3,99.9,73.8,1514.87
16-05-2020,IN,Mumbai,humidity,246,45.8,99.9,76,1143.26
17-05-2020,IN,Mumbai,humidity,236,59.8,99.9,76.4,1078.75
18-05-2020,IN,Mumbai,humidity,238,62,99.9,74.8,933.06
19-05-2020,IN,Mumbai,humidity,253,38.8,99.9,72,1319.29
20-05-2020,IN,Mumbai,humidity,263,45,99.9,74,1361.22
21-05-2020,IN,Mumbai,humidity,264,44.6,99.9,74,1371.46
22-05-2020,IN,Mumbai,humidity,287,35.2,99.9,74,1456.26
23-05-2020,IN,Mumbai,humidity,286,29.8,99.9,79,1656.11
24-05-2020,IN,Mumbai,humidity,284,38.4,99.9,79,1186.71
25-05-2020,IN,Mumbai,humidity,283,50.6,99.9,81.5,1026.54
26-05-2020,IN,Mumbai,humidity,261,50.1,99.9,79,1136.11
27-05-2020,IN,Mumbai,humidity,269,38.2,99.9,74,1343.45
28-05-2020,IN,Mumbai,humidity,269,37,99.9,74,1340.66
29-05-2020,IN,Mumbai,humidity,263,43.2,99.9,75.4,1258.67
30-05-2020,IN,Mumbai,humidity,279,55.7,99.9,74.8,1106
31-05-2020,IN,Mumbai,humidity,266,38.2,99.9,74,1542.46
01-06-2020,IN,Mumbai,humidity,197,38,99.9,79,1677.25
02-06-2020,IN,Mumbai,humidity,210,47.8,99.9,74.5,1938.31
03-06-2020,IN,Mumbai,humidity,194,74,99.9,90,359.35
04-06-2020,IN,Mumbai,humidity,237,74,99.9,91.3,358.85
05-06-2020,IN,Mumbai,humidity,236,51.1,99.9,85.7,2485.14
06-06-2020,IN,Mumbai,humidity,243,68.2,100,87.3,824.66
07-06-2020,IN,Mumbai,humidity,264,58.7,99.9,78.1,1168.41
08-06-2020,IN,Mumbai,humidity,263,57.9,99.9,82.1,1459.94
09-06-2020,IN,Mumbai,humidity,264,64.5,99.9,81.8,755.01
10-06-2020,IN,Mumbai,humidity,270,58.7,99.9,83.3,885.88
11-06-2020,IN,Mumbai,humidity,263,66,99.9,86.2,847.06
12-06-2020,IN,Mumbai,humidity,240,67.1,99.9,85.7,689.37
13-06-2020,IN,Mumbai,humidity,230,69.2,99.9,87.5,646.11
14-06-2020,IN,Mumbai,humidity,236,65.9,99.9,86,977.03
15-06-2020,IN,Mumbai,humidity,253,65.5,99.9,89.5,826.89
16-06-2020,IN,Mumbai,humidity,245,72.2,99.9,91.3,510.17
17-06-2020,IN,Mumbai,humidity,248,68.7,99.9,86.4,676.16
18-06-2020,IN,Mumbai,humidity,266,77.4,100,95.1,372.52
19-06-2020,IN,Mumbai,humidity,287,69.7,100,91,726.3
20-06-2020,IN,Mumbai,humidity,264,68.3,99.9,86.7,691.2
21-06-2020,IN,Mumbai,humidity,240,69.4,99.9,86,665.14
22-06-2020,IN,Mumbai,humidity,236,64.3,99.9,87.2,1104.61
23-06-2020,IN,Mumbai,humidity,240,66,99.9,84,749.55
24-06-2020,IN,Mumbai,humidity,245,61,99.9,83,879.11
25-06-2020,IN,Mumbai,humidity,272,56.4,99.9,83.5,950.57
26-06-2020,IN,Mumbai,humidity,283,69.3,99.9,85.5,681.38
27-06-2020,IN,Mumbai,humidity,287,61.7,99.9,80.8,1016.6
28-06-2020,IN,Mumbai,humidity,288,67.7,99.9,84.3,808.17
29-06-2020,IN,Mumbai,humidity,159,69.1,99.9,89.1,719.88
03-01-2020,IN,Visakhapatnam,humidity,13,69,83,80.6,201.21
04-01-2020,IN,Visakhapatnam,humidity,24,72,83.7,80.5,109.14
05-01-2020,IN,Visakhapatnam,humidity,24,69.2,81,76.6,149.69
06-01-2020,IN,Visakhapatnam,humidity,24,61.7,77.2,73,204.04
07-01-2020,IN,Visakhapatnam,humidity,24,64.7,74,72,73.33
08-01-2020,IN,Visakhapatnam,humidity,24,47.5,78,74.6,915.26
09-01-2020,IN,Visakhapatnam,humidity,24,63.3,83,79.5,433.46
10-01-2020,IN,Visakhapatnam,humidity,23,68.5,84.5,81,280.7
11-01-2020,IN,Visakhapatnam,humidity,24,69.5,85,77,275.65
12-01-2020,IN,Visakhapatnam,humidity,24,62,81,69.6,449.53
13-01-2020,IN,Visakhapatnam,humidity,24,64,80.7,72.6,238.98
14-01-2020,IN,Visakhapatnam,humidity,24,56.5,84,80,811.13
15-01-2020,IN,Visakhapatnam,humidity,24,58.2,84.5,78,851.84
16-01-2020,IN,Visakhapatnam,humidity,17,58.7,81,73,698.95
17-01-2020,IN,Visakhapatnam,humidity,14,65.5,81.5,77,323.52
18-01-2020,IN,Visakhapatnam,humidity,24,67,82,77.7,357.95
19-01-2020,IN,Visakhapatnam,humidity,24,66.5,83,78.5,355.62
20-01-2020,IN,Visakhapatnam,humidity,18,67,82,73.7,262.31
21-01-2020,IN,Visakhapatnam,humidity,24,64.5,82.3,77.5,330.82
22-01-2020,IN,Visakhapatnam,humidity,24,67.2,82,77.2,245.45
23-01-2020,IN,Visakhapatnam,humidity,24,63.2,84,77.6,447.14
24-01-2020,IN,Visakhapatnam,humidity,18,64.3,82,71.2,278.93
25-01-2020,IN,Visakhapatnam,humidity,24,69.2,81.7,76.3,124.94
26-01-2020,IN,Visakhapatnam,humidity,4,79.5,82,80.7,10.6
27-01-2020,IN,Visakhapatnam,humidity,15,66.7,80,77,231.17
28-01-2020,IN,Visakhapatnam,humidity,24,63.5,84,73.2,538.09
29-01-2020,IN,Visakhapatnam,humidity,20,67,84.3,76,356.17
30-01-2020,IN,Visakhapatnam,humidity,22,69,85,78.7,328.26
31-01-2020,IN,Visakhapatnam,humidity,24,59.2,84,78.2,667.28
01-02-2020,IN,Visakhapatnam,humidity,17,74.3,86.5,80,103.14
02-02-2020,IN,Visakhapatnam,humidity,24,67.3,82,79,229.12
03-02-2020,IN,Visakhapatnam,humidity,24,70.7,83,77.6,159.47
04-02-2020,IN,Visakhapatnam,humidity,24,80,86,84.5,38.94
05-02-2020,IN,Visakhapatnam,humidity,24,70.2,86,75,347.65
06-02-2020,IN,Visakhapatnam,humidity,24,72,81.7,78,107.39
07-02-2020,IN,Visakhapatnam,humidity,23,64.6,84,73,538.33
08-02-2020,IN,Visakhapatnam,humidity,24,67.3,84,74.2,302.59
09-02-2020,IN,Visakhapatnam,humidity,11,67.5,80.7,75.7,165.5
25-02-2020,IN,Visakhapatnam,humidity,13,63.5,73,69.3,126.84
26-02-2020,IN,Visakhapatnam,humidity,24,67,80.5,75.2,168.15
27-02-2020,IN,Visakhapatnam,humidity,24,53.5,80,64,774.72
28-02-2020,IN,Visakhapatnam,humidity,24,56.7,76.2,68,353.77
29-02-2020,IN,Visakhapatnam,humidity,24,59.7,79,65.5,360.64
01-03-2020,IN,Visakhapatnam,humidity,11,60.7,74.5,66.3,199.21
02-03-2020,IN,Visakhapatnam,humidity,12,60.7,74,67,196.15
03-03-2020,IN,Visakhapatnam,humidity,2,74.6,76,74.6,9.8
04-03-2020,IN,Visakhapatnam,humidity,6,71.7,75,73,18.46
05-03-2020,IN,Visakhapatnam,humidity,24,63.7,78.5,74,252.45
06-03-2020,IN,Visakhapatnam,humidity,24,66.5,77,74,149.12
07-03-2020,IN,Visakhapatnam,humidity,24,68,78.5,73.5,105.23
08-03-2020,IN,Visakhapatnam,humidity,24,66.6,82,73.7,302.73
09-03-2020,IN,Visakhapatnam,humidity,24,68,79,75.2,139.52
10-03-2020,IN,Visakhapatnam,humidity,24,66.5,82,73.7,303.62
11-03-2020,IN,Visakhapatnam,humidity,24,65,82,73.3,344.71
12-03-2020,IN,Visakhapatnam,humidity,24,65,81,76,284.69
13-03-2020,IN,Visakhapatnam,humidity,24,68.7,80,76.5,212.65
14-03-2020,IN,Visakhapatnam,humidity,23,65,81.7,72.2,327.55
15-03-2020,IN,Visakhapatnam,humidity,17,62.7,76.6,69.7,209.6
16-03-2020,IN,Visakhapatnam,humidity,24,65.2,80.5,74,241.58
17-03-2020,IN,Visakhapatnam,humidity,24,68.2,79.6,74,165.19
18-03-2020,IN,Visakhapatnam,humidity,24,65.6,77.2,70.3,116.28
19-03-2020,IN,Visakhapatnam,humidity,24,70,79.5,73,94.58
20-03-2020,IN,Visakhapatnam,humidity,23,65,80.5,71.7,228.44
21-03-2020,IN,Visakhapatnam,humidity,24,64.6,78,71,125.89
22-03-2020,IN,Visakhapatnam,humidity,16,64.5,82,72,533.28
23-03-2020,IN,Visakhapatnam,humidity,12,65.6,81.5,78.5,415.65
24-03-2020,IN,Visakhapatnam,humidity,24,67.2,82,75,286.49
25-03-2020,IN,Visakhapatnam,humidity,24,68.2,82,74.2,242.19
26-03-2020,IN,Visakhapatnam,humidity,5,79.2,81.6,81,8.6
27-03-2020,IN,Visakhapatnam,humidity,17,55.3,76,60.5,570.57
28-03-2020,IN,Visakhapatnam,humidity,24,52.7,79,70.6,721.44
29-03-2020,IN,Visakhapatnam,humidity,13,45.5,77.7,70,1524.26
30-03-2020,IN,Visakhapatnam,humidity,15,62.7,71.5,66,54.3
31-03-2020,IN,Visakhapatnam,humidity,24,59,72,68.5,205.76
01-04-2020,IN,Visakhapatnam,humidity,24,57,78,70,438.46
02-04-2020,IN,Visakhapatnam,humidity,24,51.5,79.7,67,863.78
03-04-2020,IN,Visakhapatnam,humidity,24,61.5,82,69.7,604.63
04-04-2020,IN,Visakhapatnam,humidity,24,66,83,72.7,339.8
05-04-2020,IN,Visakhapatnam,humidity,24,60.3,80.7,70,492.09
06-04-2020,IN,Visakhapatnam,humidity,23,61.7,81.5,75.5,434.14
07-04-2020,IN,Visakhapatnam,humidity,24,64.7,77,69.7,160.59
08-04-2020,IN,Visakhapatnam,humidity,24,62.6,81,72.7,351.02
09-04-2020,IN,Visakhapatnam,humidity,24,59.6,76,69,210.62
10-04-2020,IN,Visakhapatnam,humidity,24,58.5,78,73.6,480.48
11-04-2020,IN,Visakhapatnam,humidity,24,65.5,81.5,75,249.1
12-04-2020,IN,Visakhapatnam,humidity,24,61.7,82,75.2,511.81
13-04-2020,IN,Visakhapatnam,humidity,24,60.5,82.6,73.5,685.7
14-04-2020,IN,Visakhapatnam,humidity,24,67.6,85,72.7,401.43
15-04-2020,IN,Visakhapatnam,humidity,24,61,83.2,72,646.81
16-04-2020,IN,Visakhapatnam,humidity,24,51,82,74.3,1045.86
17-04-2020,IN,Visakhapatnam,humidity,24,62.2,82,73,497.3
18-04-2020,IN,Visakhapatnam,humidity,24,58.5,81,72,468
19-04-2020,IN,Visakhapatnam,humidity,24,58.7,79,74.5,488.45
20-04-2020,IN,Visakhapatnam,humidity,24,65.5,81,74,228.98
21-04-2020,IN,Visakhapatnam,humidity,24,60.2,80.3,72,417.9
22-04-2020,IN,Visakhapatnam,humidity,24,65,77.5,74.6,155.62
23-04-2020,IN,Visakhapatnam,humidity,23,59.3,81,72.7,440.6
26-04-2020,IN,Visakhapatnam,humidity,16,65,79,72,232.41
27-04-2020,IN,Visakhapatnam,humidity,14,52.6,85.5,62.6,1591.51
28-04-2020,IN,Visakhapatnam,humidity,9,65.2,76.5,68,172.88
29-04-2020,IN,Visakhapatnam,humidity,15,60.5,73.3,70.7,168.92
30-04-2020,IN,Visakhapatnam,humidity,24,66,79,73.5,182.65
01-05-2020,IN,Visakhapatnam,humidity,24,62,84,75,459.12
02-05-2020,IN,Visakhapatnam,humidity,24,56.6,84.7,69.3,823.97
03-05-2020,IN,Visakhapatnam,humidity,24,62.5,82,75.7,328.78
04-05-2020,IN,Visakhapatnam,humidity,23,68.2,82.7,77,192.22
05-05-2020,IN,Visakhapatnam,humidity,24,64,81.7,72.7,329.11
06-05-2020,IN,Visakhapatnam,humidity,24,62,81,73.3,316.2
07-05-2020,IN,Visakhapatnam,humidity,24,59,77.6,72.7,285.02
08-05-2020,IN,Visakhapatnam,humidity,24,60.7,82,73.2,503
09-05-2020,IN,Visakhapatnam,humidity,24,68.7,83,78,185.28
10-05-2020,IN,Visakhapatnam,humidity,24,63.5,81.2,71,269.92
11-05-2020,IN,Visakhapatnam,humidity,24,69.7,83,76.2,230.56
12-05-2020,IN,Visakhapatnam,humidity,24,65,80,71.5,256.3
13-05-2020,IN,Visakhapatnam,humidity,24,63.5,78.7,71,267.16
14-05-2020,IN,Visakhapatnam,humidity,24,64,79.7,74.2,231.77
15-05-2020,IN,Visakhapatnam,humidity,24,62.7,81,75.2,343.7
16-05-2020,IN,Visakhapatnam,humidity,17,63.5,77.3,73,187.91
17-05-2020,IN,Visakhapatnam,humidity,24,63.2,77,73,224.82
18-05-2020,IN,Visakhapatnam,humidity,24,52.5,79,65,497.35
19-05-2020,IN,Visakhapatnam,humidity,24,44,60.5,52.3,228.99
20-05-2020,IN,Visakhapatnam,humidity,24,41.7,75,47.5,1633.39
21-05-2020,IN,Visakhapatnam,humidity,24,54.2,74.3,68,311.3
22-05-2020,IN,Visakhapatnam,humidity,24,67.3,83,77,201.81
23-05-2020,IN,Visakhapatnam,humidity,24,68.2,81,77,217.95
24-05-2020,IN,Visakhapatnam,humidity,24,65.6,79,75.5,206.9
25-05-2020,IN,Visakhapatnam,humidity,24,67.7,79,76,186.39
26-05-2020,IN,Visakhapatnam,humidity,24,65.5,79,76,201.83
27-05-2020,IN,Visakhapatnam,humidity,24,59,77.2,71,338.46
28-05-2020,IN,Visakhapatnam,humidity,24,65.3,80,77.2,177.14
29-05-2020,IN,Visakhapatnam,humidity,19,70,82.2,78,144.78
30-05-2020,IN,Visakhapatnam,humidity,19,67.6,83,79.2,247.45
31-05-2020,IN,Visakhapatnam,humidity,24,68.7,84,76,251.72
01-06-2020,IN,Visakhapatnam,humidity,24,67,81.5,78,220.69
02-06-2020,IN,Visakhapatnam,humidity,24,67.5,81.2,75.5,194.12
03-06-2020,IN,Visakhapatnam,humidity,24,66,79,73.3,194.12
04-06-2020,IN,Visakhapatnam,humidity,24,68,82.6,79.7,205.47
05-06-2020,IN,Visakhapatnam,humidity,19,73,85,80.3,142.64
06-06-2020,IN,Visakhapatnam,humidity,24,65.3,83,73.5,307.99
07-06-2020,IN,Visakhapatnam,humidity,24,65.2,82,75.2,231.22
08-06-2020,IN,Visakhapatnam,humidity,24,65.6,82,71,191.4
09-06-2020,IN,Visakhapatnam,humidity,24,66.5,84,78.3,324.35
10-06-2020,IN,Visakhapatnam,humidity,24,65.6,86,81.3,561.29
11-06-2020,IN,Visakhapatnam,humidity,20,71.6,88,86,267.4
12-06-2020,IN,Visakhapatnam,humidity,23,84,88,86.5,12.71
13-06-2020,IN,Visakhapatnam,humidity,18,63,84,71.5,642.86
15-06-2020,IN,Visakhapatnam,humidity,15,66.5,78,73.7,148.6
16-06-2020,IN,Visakhapatnam,humidity,24,73.2,85,79,129.43
17-06-2020,IN,Visakhapatnam,humidity,24,70.6,85,79.2,146.75
18-06-2020,IN,Visakhapatnam,humidity,24,60.7,81,76,380.75
19-06-2020,IN,Visakhapatnam,humidity,22,59.5,76.7,70.3,262.63
20-06-2020,IN,Visakhapatnam,humidity,24,59.7,79,71.6,314.54
21-06-2020,IN,Visakhapatnam,humidity,24,65.3,79.7,72.3,200.66
22-06-2020,IN,Visakhapatnam,humidity,24,53.7,77.5,66,453.21
23-06-2020,IN,Visakhapatnam,humidity,24,59.5,79.5,71,241.18
24-06-2020,IN,Visakhapatnam,humidity,24,74,83,79.2,79.87
25-06-2020,IN,Visakhapatnam,humidity,24,69.2,83,75.7,249.02
26-06-2020,IN,Visakhapatnam,humidity,24,69,80.6,76.7,158.49
27-06-2020,IN,Visakhapatnam,humidity,24,68.3,81,76,208.2
28-06-2020,IN,Visakhapatnam,humidity,24,64,80,76.6,252.79
29-06-2020,IN,Visakhapatnam,humidity,13,66.3,82,80,402.54
30-12-2019,IN,Bengaluru,no2,232,1.8,59.9,10.8,793.45
31-12-2019,IN,Bengaluru,no2,211,1.2,131.6,11.3,1342.61
01-01-2020,IN,Bengaluru,no2,167,3.1,41.1,12.7,458.55
02-01-2020,IN,Bengaluru,no2,192,1.7,37.5,12.6,616.08
03-01-2020,IN,Bengaluru,no2,239,1,31.7,10.8,555.65
04-01-2020,IN,Bengaluru,no2,232,1.5,75.1,11.5,1670.22
05-01-2020,IN,Bengaluru,no2,203,1.1,173,11.3,4745.73
06-01-2020,IN,Bengaluru,no2,201,1.2,30.5,12.3,591.91
07-01-2020,IN,Bengaluru,no2,231,2.9,42.5,11,621.75
08-01-2020,IN,Bengaluru,no2,231,3,48.3,12,866.27
09-01-2020,IN,Bengaluru,no2,247,2.1,54.1,11.4,1135.65
10-01-2020,IN,Bengaluru,no2,231,0.1,41.6,13.9,888.97
11-01-2020,IN,Bengaluru,no2,238,0.6,38.8,10.8,562.09
12-01-2020,IN,Bengaluru,no2,230,1.6,39,10.5,671.13
13-01-2020,IN,Bengaluru,no2,212,1.8,57,13,1563.45
14-01-2020,IN,Bengaluru,no2,227,2.8,67.5,16.2,1687.51
15-01-2020,IN,Bengaluru,no2,240,2.9,152.4,12.5,2867.61
16-01-2020,IN,Bengaluru,no2,238,2.8,107.5,12.9,1824.99
17-01-2020,IN,Bengaluru,no2,250,2.2,106.7,14,2186.67
18-01-2020,IN,Bengaluru,no2,248,2.4,26.3,10,321.07
19-01-2020,IN,Bengaluru,no2,239,1.6,45,8.3,517.06
20-01-2020,IN,Bengaluru,no2,239,3.1,66.4,11,1147.68
21-01-2020,IN,Bengaluru,no2,232,3,47.2,13,705.14
22-01-2020,IN,Bengaluru,no2,227,2.6,34,11.9,533.6
23-01-2020,IN,Bengaluru,no2,222,0.4,145.4,11,1409.12
24-01-2020,IN,Bengaluru,no2,233,0.3,70.4,13.8,1250.73
25-01-2020,IN,Bengaluru,no2,235,3.4,64.1,16.4,1362.38
26-01-2020,IN,Bengaluru,no2,209,3.1,71.8,15.7,1600.4
27-01-2020,IN,Bengaluru,no2,213,3.1,58.5,15.3,1169.57
28-01-2020,IN,Bengaluru,no2,228,0.8,50.7,11.9,1194.43
29-01-2020,IN,Bengaluru,no2,247,1.4,60.2,16.1,1183.56
30-01-2020,IN,Bengaluru,no2,241,2.6,74.8,18.9,1946.18
31-01-2020,IN,Bengaluru,no2,256,3.9,54,13.8,831.42
01-02-2020,IN,Bengaluru,no2,264,3.4,44.8,11.1,742.8
02-02-2020,IN,Bengaluru,no2,237,2.8,32.5,9.5,298.67
03-02-2020,IN,Bengaluru,no2,248,3,49.7,12.3,876.3
04-02-2020,IN,Bengaluru,no2,263,3.1,49.4,11.8,631.29
05-02-2020,IN,Bengaluru,no2,257,1.9,47.5,10.4,723.12
06-02-2020,IN,Bengaluru,no2,238,4.4,55,12.7,898.54
07-02-2020,IN,Bengaluru,no2,241,1.9,47.5,10.7,729.77
08-02-2020,IN,Bengaluru,no2,233,0.6,38.6,11.6,600.55
09-02-2020,IN,Bengaluru,no2,232,2.7,37.2,10.3,335.3
10-02-2020,IN,Bengaluru,no2,217,2.2,29.4,10,371
11-02-2020,IN,Bengaluru,no2,191,3,38,10.7,530.36
12-02-2020,IN,Bengaluru,no2,207,2.6,39.1,10.8,596.32
13-02-2020,IN,Bengaluru,no2,220,3.8,62.7,14.3,1210.04
14-02-2020,IN,Bengaluru,no2,199,4.5,77,17.1,2012.8
15-02-2020,IN,Bengaluru,no2,187,5.5,104.4,21,3195.58
16-02-2020,IN,Bengaluru,no2,205,3.9,59.8,13.3,1194.68
17-02-2020,IN,Bengaluru,no2,220,4.3,73.2,16,1484.23
18-02-2020,IN,Bengaluru,no2,196,4.3,59.3,15.2,1257.24
19-02-2020,IN,Bengaluru,no2,209,0.1,54.4,12.9,1087.27
20-02-2020,IN,Bengaluru,no2,194,0.4,46.6,10.9,1052.05
21-02-2020,IN,Bengaluru,no2,201,0.1,42.5,8.9,530.66
22-02-2020,IN,Bengaluru,no2,226,0.1,38,8.5,426.01
23-02-2020,IN,Bengaluru,no2,210,0.1,39.4,7.6,547.44
24-02-2020,IN,Bengaluru,no2,230,0.3,67.5,8.5,893.56
25-02-2020,IN,Bengaluru,no2,221,0.1,60.5,10.2,1023.66
26-02-2020,IN,Bengaluru,no2,220,0.1,39.2,9.2,654.77
27-02-2020,IN,Bengaluru,no2,229,1,94.7,9.9,1139.06
28-02-2020,IN,Bengaluru,no2,238,2.3,44.5,8.6,683.46
29-02-2020,IN,Bengaluru,no2,233,2.1,65.5,8.3,1073.2
01-03-2020,IN,Bengaluru,no2,187,2.2,45.4,7.3,378.54
02-03-2020,IN,Bengaluru,no2,198,2.2,64.9,8.6,1618.27
03-03-2020,IN,Bengaluru,no2,67,3.5,97,16.7,4457.92
04-03-2020,IN,Bengaluru,no2,223,0.4,86.1,9.7,2105.48
05-03-2020,IN,Bengaluru,no2,253,1.6,64.3,9.3,737.18
06-03-2020,IN,Bengaluru,no2,252,1.1,50.6,8.5,534.9
07-03-2020,IN,Bengaluru,no2,255,1.3,105,10,827.22
08-03-2020,IN,Bengaluru,no2,262,1.8,36.3,7.7,425.28
09-03-2020,IN,Bengaluru,no2,254,1.7,44.8,8.2,456.46
10-03-2020,IN,Bengaluru,no2,258,1.8,36.3,8.1,443.45
11-03-2020,IN,Bengaluru,no2,258,2,41.6,9.2,584.79
12-03-2020,IN,Bengaluru,no2,254,1.3,65.4,9.1,874.34
13-03-2020,IN,Bengaluru,no2,248,2.8,40.9,8.4,594.12
14-03-2020,IN,Bengaluru,no2,242,2.2,60.3,8.7,908.67
15-03-2020,IN,Bengaluru,no2,245,1.6,40.8,7.3,510.92
16-03-2020,IN,Bengaluru,no2,256,1.2,37.3,7.1,506.04
17-03-2020,IN,Bengaluru,no2,256,1.5,32.6,7.4,335.89
18-03-2020,IN,Bengaluru,no2,252,1.5,38.2,8.2,585.44
19-03-2020,IN,Bengaluru,no2,242,1.9,51.7,8.9,776.4
20-03-2020,IN,Bengaluru,no2,250,0.9,40.6,8.3,491.43
21-03-2020,IN,Bengaluru,no2,257,0.9,75.4,9.7,1397.98
22-03-2020,IN,Bengaluru,no2,253,0.6,22.5,5.4,135.39
23-03-2020,IN,Bengaluru,no2,235,1.1,52.4,6.5,488.43
24-03-2020,IN,Bengaluru,no2,204,0.9,50.3,6.3,244.47
25-03-2020,IN,Bengaluru,no2,200,0.6,9.9,3.5,60.17
