,Date,Country,City,Specie,count,min,max,median,variance
5165,08/06/2020,IN,Delhi,pm25,886,15.0,804.0,122.0,40274.4
5166,13/06/2020,IN,Delhi,pm25,850,30.0,193.0,144.0,8529.52
5167,11/03/2020,IN,Delhi,pm25,825,25.0,177.0,144.0,6252.14
5168,20/01/2020,IN,Delhi,pm25,776,88.0,513.0,196.0,36527.6
5169,18/03/2020,IN,Delhi,pm25,797,29.0,315.0,152.0,15503.1
5170,17/04/2020,IN,Delhi,pm25,764,5.0,176.0,77.0,6868.16
5171,04/05/2020,IN,Delhi,pm25,773,5.0,203.0,68.0,13426.0
5172,06/05/2020,IN,Delhi,pm25,806,14.0,834.0,132.0,16670.3
5173,01/06/2020,IN,Delhi,pm25,830,6.0,348.0,107.0,14735.7
5174,26/06/2020,IN,Delhi,pm25,848,25.0,385.0,122.0,17415.3
5175,07/01/2020,IN,Delhi,pm25,848,23.0,309.0,185.0,9665.93
5176,17/02/2020,IN,Delhi,pm25,838,10.0,459.0,191.0,66501.4
5177,10/03/2020,IN,Delhi,pm25,818,38.0,453.0,154.0,27123.4
5178,19/05/2020,IN,Delhi,pm25,845,3.0,733.0,164.0,48992.4
5179,05/06/2020,IN,Delhi,pm25,915,15.0,284.0,113.0,11558.7
5180,03/01/2020,IN,Delhi,pm25,851,65.0,729.0,255.0,185683.0
5181,16/02/2020,IN,Delhi,pm25,828,84.0,618.0,186.0,31652.5
5182,22/02/2020,IN,Delhi,pm25,788,4.0,304.0,144.0,12276.5
5183,02/03/2020,IN,Delhi,pm25,800,63.0,447.0,171.0,11491.8
5184,03/03/2020,IN,Delhi,pm25,255,69.0,297.0,164.0,10830.2
5185,07/03/2020,IN,Delhi,pm25,797,5.0,553.0,109.0,23292.3
5186,13/03/2020,IN,Delhi,pm25,820,25.0,314.0,154.0,13468.6
5187,06/04/2020,IN,Delhi,pm25,770,25.0,256.0,122.0,23897.4
5188,28/01/2020,IN,Delhi,pm25,840,80.0,274.0,179.0,5346.46
5189,01/05/2020,IN,Delhi,pm25,859,23.0,202.0,151.0,7548.84
5190,31/05/2020,IN,Delhi,pm25,767,5.0,161.0,67.0,9021.96
5191,06/06/2020,IN,Delhi,pm25,909,8.0,193.0,92.0,9070.72
5192,14/04/2020,IN,Delhi,pm25,759,4.0,685.0,149.0,21056.3
5193,26/01/2020,IN,Delhi,pm25,864,94.0,636.0,255.0,94081.2
5194,21/04/2020,IN,Delhi,pm25,764,13.0,238.0,98.0,14088.2
5195,24/04/2020,IN,Delhi,pm25,847,17.0,462.0,151.0,19659.3
5196,03/05/2020,IN,Delhi,pm25,785,3.0,306.0,97.0,10530.9
5197,13/01/2020,IN,Delhi,pm25,860,128.0,564.0,262.0,59385.3
5198,15/03/2020,IN,Delhi,pm25,791,6.0,392.0,139.0,14694.5
5199,18/05/2020,IN,Delhi,pm25,846,43.0,746.0,161.0,41767.7
5200,17/06/2020,IN,Delhi,pm25,899,13.0,354.0,91.0,9480.64
5201,23/06/2020,IN,Delhi,pm25,819,5.0,172.0,80.0,8873.91
5202,27/01/2020,IN,Delhi,pm25,844,127.0,566.0,257.0,65500.5
5203,07/05/2020,IN,Delhi,pm25,793,3.0,188.0,77.0,20944.4
5204,10/05/2020,IN,Delhi,pm25,788,9.0,293.0,137.0,23534.9
5205,14/06/2020,IN,Delhi,pm25,843,5.0,341.0,152.0,10645.6
5206,15/01/2020,IN,Delhi,pm25,817,49.0,423.0,181.0,13031.3
5207,12/02/2020,IN,Delhi,pm25,842,39.0,482.0,204.0,41821.0
5208,28/05/2020,IN,Delhi,pm25,871,14.0,278.0,99.0,11366.6
5209,12/06/2020,IN,Delhi,pm25,883,21.0,607.0,153.0,6819.59
5210,30/12/2019,IN,Delhi,pm25,867,43.0,678.0,356.0,106687.0
5211,19/03/2020,IN,Delhi,pm25,845,57.0,411.0,164.0,16412.7
5212,27/03/2020,IN,Delhi,pm25,778,5.0,191.0,63.0,13138.9
5213,25/02/2020,IN,Delhi,pm25,797,53.0,393.0,182.0,27927.5
5214,20/05/2020,IN,Delhi,pm25,843,7.0,329.0,139.0,23143.3
5215,07/06/2020,IN,Delhi,pm25,895,3.0,223.0,111.0,15034.9
5216,22/06/2020,IN,Delhi,pm25,796,5.0,880.0,109.0,19316.2
5217,27/06/2020,IN,Delhi,pm25,825,3.0,199.0,101.0,11220.5
5218,06/03/2020,IN,Delhi,pm25,763,3.0,162.0,65.0,5342.06
5219,17/01/2020,IN,Delhi,pm25,816,59.0,381.0,175.0,14782.2
5220,22/01/2020,IN,Delhi,pm25,837,75.0,542.0,234.0,44527.2
5221,01/02/2020,IN,Delhi,pm25,868,62.0,465.0,177.0,19649.2
5222,03/04/2020,IN,Delhi,pm25,803,6.0,234.0,75.0,19251.9
5223,07/04/2020,IN,Delhi,pm25,756,22.0,429.0,82.0,14594.0
5224,25/04/2020,IN,Delhi,pm25,865,5.0,791.0,72.0,29436.6
5225,12/01/2020,IN,Delhi,pm25,847,94.0,767.0,269.0,103303.0
5226,20/02/2020,IN,Delhi,pm25,845,87.0,247.0,175.0,3096.4
5227,26/05/2020,IN,Delhi,pm25,857,5.0,355.0,127.0,23506.3
5228,03/06/2020,IN,Delhi,pm25,892,2.0,670.0,132.0,18117.5
5229,11/01/2020,IN,Delhi,pm25,828,77.0,718.0,192.0,55138.7
5230,14/02/2020,IN,Delhi,pm25,836,9.0,291.0,159.0,8891.79
5231,12/03/2020,IN,Delhi,pm25,836,30.0,194.0,151.0,12800.9
5232,17/05/2020,IN,Delhi,pm25,845,51.0,617.0,160.0,35938.9
5233,31/12/2019,IN,Delhi,pm25,880,20.0,999.0,248.0,240920.0
5234,29/01/2020,IN,Delhi,pm25,847,6.0,402.0,161.0,12361.1
5235,03/02/2020,IN,Delhi,pm25,862,59.0,710.0,194.0,42919.4
5236,15/02/2020,IN,Delhi,pm25,826,61.0,342.0,161.0,8124.72
5237,18/02/2020,IN,Delhi,pm25,854,76.0,616.0,181.0,27075.6
5238,15/04/2020,IN,Delhi,pm25,733,29.0,572.0,155.0,24157.9
5239,29/04/2020,IN,Delhi,pm25,784,27.0,269.0,144.0,10434.4
5240,02/05/2020,IN,Delhi,pm25,835,3.0,744.0,91.0,13472.3
5241,09/01/2020,IN,Delhi,pm25,828,57.0,414.0,169.0,11167.7
5242,09/05/2020,IN,Delhi,pm25,828,30.0,199.0,144.0,6837.42
5243,14/05/2020,IN,Delhi,pm25,840,27.0,405.0,134.0,12242.4
5244,30/05/2020,IN,Delhi,pm25,821,9.0,153.0,70.0,4581.35
5245,19/06/2020,IN,Delhi,pm25,923,12.0,834.0,144.0,37493.8
5246,08/05/2020,IN,Delhi,pm25,809,2.0,337.0,123.0,12416.9
5247,02/04/2020,IN,Delhi,pm25,759,13.0,187.0,78.0,10102.3
5248,11/04/2020,IN,Delhi,pm25,826,27.0,304.0,131.0,16587.9
5249,25/05/2020,IN,Delhi,pm25,864,13.0,506.0,142.0,21961.0
5250,06/02/2020,IN,Delhi,pm25,851,78.0,507.0,180.0,23899.2
5251,09/03/2020,IN,Delhi,pm25,836,28.0,338.0,125.0,23441.1
5252,10/04/2020,IN,Delhi,pm25,843,2.0,393.0,137.0,24484.7
5253,24/06/2020,IN,Delhi,pm25,868,4.0,999.0,89.0,18904.5
5254,05/02/2020,IN,Delhi,pm25,867,67.0,456.0,195.0,42620.8
5255,10/06/2020,IN,Delhi,pm25,866,25.0,407.0,140.0,10482.2
5256,22/03/2020,IN,Delhi,pm25,839,30.0,268.0,154.0,14424.4
5257,16/03/2020,IN,Delhi,pm25,755,9.0,288.0,149.0,12063.9
5258,08/04/2020,IN,Delhi,pm25,818,8.0,182.0,78.0,10066.4
5259,15/05/2020,IN,Delhi,pm25,809,30.0,716.0,107.0,25401.6
5260,16/01/2020,IN,Delhi,pm25,819,89.0,480.0,196.0,14353.3
5261,24/02/2020,IN,Delhi,pm25,786,42.0,268.0,154.0,9973.51
5262,08/03/2020,IN,Delhi,pm25,800,9.0,402.0,156.0,26693.4
5263,23/03/2020,IN,Delhi,pm25,816,4.0,497.0,132.0,17765.2
5264,23/04/2020,IN,Delhi,pm25,883,2.0,680.0,148.0,33715.0
5265,29/06/2020,IN,Delhi,pm25,439,10.0,207.0,119.0,19226.8
5266,23/01/2020,IN,Delhi,pm25,842,17.0,227.0,162.0,11676.4
5267,24/01/2020,IN,Delhi,pm25,844,37.0,438.0,159.0,15826.3
5268,28/03/2020,IN,Delhi,pm25,853,5.0,177.0,59.0,10119.8
5269,30/04/2020,IN,Delhi,pm25,872,9.0,203.0,132.0,7253.17
5270,15/06/2020,IN,Delhi,pm25,859,2.0,215.0,124.0,8483.24
5271,18/01/2020,IN,Delhi,pm25,812,61.0,545.0,187.0,24646.0
5272,10/01/2020,IN,Delhi,pm25,871,74.0,472.0,188.0,22028.1
5273,14/01/2020,IN,Delhi,pm25,864,61.0,404.0,181.0,20402.6
5274,30/01/2020,IN,Delhi,pm25,854,53.0,332.0,168.0,12826.9
5275,28/02/2020,IN,Delhi,pm25,868,56.0,279.0,163.0,4808.86
5276,01/04/2020,IN,Delhi,pm25,744,5.0,238.0,82.0,10990.8
5277,04/01/2020,IN,Delhi,pm25,835,110.0,537.0,268.0,71914.1
5278,05/03/2020,IN,Delhi,pm25,754,5.0,360.0,92.0,10513.2
5279,31/03/2020,IN,Delhi,pm25,806,6.0,194.0,85.0,11456.3
5280,19/04/2020,IN,Delhi,pm25,717,3.0,834.0,76.0,60938.1
5281,13/05/2020,IN,Delhi,pm25,810,33.0,298.0,153.0,9900.75
5282,07/02/2020,IN,Delhi,pm25,872,67.0,644.0,198.0,30110.1
5283,25/01/2020,IN,Delhi,pm25,842,100.0,534.0,192.0,36102.2
5284,12/04/2020,IN,Delhi,pm25,814,5.0,233.0,91.0,13543.7
5285,23/05/2020,IN,Delhi,pm25,816,26.0,722.0,157.0,31896.6
5286,27/05/2020,IN,Delhi,pm25,886,5.0,330.0,107.0,12385.6
5287,05/01/2020,IN,Delhi,pm25,827,107.0,421.0,236.0,27691.3
5288,21/03/2020,IN,Delhi,pm25,868,9.0,333.0,160.0,12749.5
5289,04/04/2020,IN,Delhi,pm25,782,1.0,245.0,96.0,20069.3
5290,05/04/2020,IN,Delhi,pm25,778,6.0,241.0,130.0,17116.6
5291,12/05/2020,IN,Delhi,pm25,801,15.0,188.0,107.0,10977.2
5292,16/05/2020,IN,Delhi,pm25,820,50.0,685.0,154.0,32056.7
5293,04/06/2020,IN,Delhi,pm25,911,19.0,343.0,149.0,16698.1
5294,19/01/2020,IN,Delhi,pm25,800,50.0,337.0,190.0,10114.6
5295,10/02/2020,IN,Delhi,pm25,863,33.0,480.0,220.0,51105.0
5296,29/03/2020,IN,Delhi,pm25,752,13.0,223.0,69.0,10258.8
5297,29/05/2020,IN,Delhi,pm25,775,5.0,329.0,74.0,7799.4
5298,25/06/2020,IN,Delhi,pm25,855,6.0,999.0,102.0,22445.2
5299,06/01/2020,IN,Delhi,pm25,854,91.0,474.0,205.0,24962.6
5300,26/03/2020,IN,Delhi,pm25,773,9.0,295.0,97.0,17216.7
5301,22/04/2020,IN,Delhi,pm25,837,4.0,293.0,137.0,26911.5
5302,02/06/2020,IN,Delhi,pm25,867,17.0,384.0,99.0,18289.5
5303,02/01/2020,IN,Delhi,pm25,881,101.0,920.0,349.0,225998.0
5304,13/02/2020,IN,Delhi,pm25,857,61.0,311.0,165.0,7551.28
5305,29/02/2020,IN,Delhi,pm25,839,12.0,336.0,154.0,11614.0
5306,01/03/2020,IN,Delhi,pm25,806,13.0,345.0,103.0,20248.2
5307,27/04/2020,IN,Delhi,pm25,873,1.0,190.0,79.0,6312.16
5308,28/04/2020,IN,Delhi,pm25,823,9.0,368.0,99.0,11796.9
5309,11/05/2020,IN,Delhi,pm25,782,9.0,190.0,112.0,6911.81
5310,21/01/2020,IN,Delhi,pm25,786,106.0,600.0,266.0,54618.4
5311,09/02/2020,IN,Delhi,pm25,837,90.0,450.0,197.0,33251.1
5312,14/03/2020,IN,Delhi,pm25,815,17.0,196.0,102.0,9928.56
5313,24/03/2020,IN,Delhi,pm25,821,5.0,834.0,144.0,31658.8
5314,18/04/2020,IN,Delhi,pm25,770,5.0,834.0,78.0,65220.8
5315,21/05/2020,IN,Delhi,pm25,852,10.0,890.0,124.0,31214.3
5316,22/05/2020,IN,Delhi,pm25,829,3.0,679.0,160.0,40323.5
5317,16/06/2020,IN,Delhi,pm25,896,13.0,177.0,100.0,10298.7
5318,31/01/2020,IN,Delhi,pm25,857,31.0,566.0,169.0,15647.0
5319,28/06/2020,IN,Delhi,pm25,809,25.0,298.0,145.0,12564.4
5320,19/02/2020,IN,Delhi,pm25,836,51.0,442.0,180.0,37240.0
5321,21/02/2020,IN,Delhi,pm25,777,25.0,213.0,112.0,17292.3
5322,30/03/2020,IN,Delhi,pm25,808,3.0,265.0,85.0,14508.3
5323,09/04/2020,IN,Delhi,pm25,825,6.0,213.0,87.0,15060.5
5324,20/04/2020,IN,Delhi,pm25,751,5.0,291.0,114.0,36798.5
5325,24/05/2020,IN,Delhi,pm25,839,12.0,374.0,132.0,22028.9
5326,11/06/2020,IN,Delhi,pm25,819,49.0,255.0,127.0,8997.48
5327,08/01/2020,IN,Delhi,pm25,809,71.0,363.0,187.0,10242.7
5328,21/06/2020,IN,Delhi,pm25,778,4.0,674.0,112.0,13879.8
5329,20/06/2020,IN,Delhi,pm25,874,25.0,348.0,97.0,10011.3
5330,04/02/2020,IN,Delhi,pm25,861,120.0,722.0,229.0,61182.1
5331,08/02/2020,IN,Delhi,pm25,846,35.0,411.0,202.0,23492.3
5332,11/02/2020,IN,Delhi,pm25,844,120.0,471.0,229.0,45749.7
5333,04/03/2020,IN,Delhi,pm25,820,6.0,394.0,161.0,21538.7
5334,20/03/2020,IN,Delhi,pm25,835,68.0,545.0,166.0,8901.74
5335,25/03/2020,IN,Delhi,pm25,797,6.0,192.0,92.0,12116.6
5336,01/01/2020,IN,Delhi,pm25,874,102.0,999.0,392.0,314482.0
5337,27/02/2020,IN,Delhi,pm25,842,54.0,306.0,172.0,7624.94
5338,09/06/2020,IN,Delhi,pm25,918,6.0,438.0,152.0,11362.7
5339,18/06/2020,IN,Delhi,pm25,762,5.0,245.0,102.0,10384.2
5340,26/02/2020,IN,Delhi,pm25,825,61.0,444.0,194.0,33102.7
5341,15/05/2020,IN,Delhi,no2,839,1.7,101.1,9.8,1113.6
5342,22/05/2020,IN,Delhi,no2,879,1.5,101.0,15.9,2405.38
5343,26/06/2020,IN,Delhi,no2,892,0.1,39.4,8.8,366.09
5344,07/04/2020,IN,Delhi,no2,837,0.2,111.2,5.8,579.22
5345,26/04/2020,IN,Delhi,no2,872,0.1,117.4,6.7,472.55
5346,23/03/2020,IN,Delhi,no2,831,0.1,50.1,10.2,619.58
5347,10/05/2020,IN,Delhi,no2,783,0.9,136.5,6.4,421.84
5348,03/02/2020,IN,Delhi,no2,882,2.3,99.7,22.5,3080.85
5349,05/03/2020,IN,Delhi,no2,817,0.1,132.7,13.6,838.51
5350,02/05/2020,IN,Delhi,no2,820,0.1,122.5,5.1,867.34
5351,22/06/2020,IN,Delhi,no2,862,0.1,131.1,8.0,663.13
5352,05/01/2020,IN,Delhi,no2,815,2.1,95.9,20.2,2406.46
5353,25/04/2020,IN,Delhi,no2,876,0.1,45.8,6.9,417.11
5354,03/05/2020,IN,Delhi,no2,791,0.1,173.0,5.5,772.89
5355,29/05/2020,IN,Delhi,no2,849,0.3,156.9,7.2,749.47
5356,29/06/2020,IN,Delhi,no2,460,0.1,50.2,8.0,371.92
5357,11/01/2020,IN,Delhi,no2,865,0.7,100.7,22.0,3083.82
5358,16/04/2020,IN,Delhi,no2,821,0.1,47.4,9.7,533.64
5359,13/03/2020,IN,Delhi,no2,837,2.4,61.6,17.6,970.26
5360,20/04/2020,IN,Delhi,no2,832,0.1,105.6,8.2,723.2
5361,27/05/2020,IN,Delhi,no2,933,1.7,58.8,10.3,748.11
5362,08/06/2020,IN,Delhi,no2,880,1.6,64.5,9.6,576.95
5363,17/06/2020,IN,Delhi,no2,910,0.1,110.6,6.4,2090.82
5364,19/02/2020,IN,Delhi,no2,818,1.6,101.2,24.2,2432.75
5365,02/03/2020,IN,Delhi,no2,835,0.4,78.1,21.9,1914.94
5366,03/06/2020,IN,Delhi,no2,910,1.1,166.6,10.1,1838.23
5367,15/06/2020,IN,Delhi,no2,869,1.2,61.7,8.2,793.26
5368,19/06/2020,IN,Delhi,no2,937,0.1,40.3,7.1,256.78
5369,18/03/2020,IN,Delhi,no2,850,0.4,143.9,18.0,1726.25
5370,28/05/2020,IN,Delhi,no2,927,0.1,133.0,6.3,780.86
5371,21/02/2020,IN,Delhi,no2,770,1.2,76.3,12.2,1061.56
5372,27/02/2020,IN,Delhi,no2,854,0.1,55.4,20.5,1054.76
5373,01/03/2020,IN,Delhi,no2,835,0.3,65.8,16.9,1475.0
5374,10/03/2020,IN,Delhi,no2,858,1.8,51.3,12.7,802.72
5375,11/03/2020,IN,Delhi,no2,850,1.3,39.8,12.6,549.97
5376,12/04/2020,IN,Delhi,no2,871,0.4,112.4,6.4,725.9
5377,31/12/2019,IN,Delhi,no2,886,0.1,94.2,16.3,3187.62
5378,09/01/2020,IN,Delhi,no2,828,1.2,79.3,12.2,1308.5
5379,12/02/2020,IN,Delhi,no2,861,1.8,90.4,21.6,2234.99
5380,29/03/2020,IN,Delhi,no2,773,0.1,34.2,5.8,298.23
5381,23/05/2020,IN,Delhi,no2,861,0.4,76.5,13.9,1527.93
5382,04/06/2020,IN,Delhi,no2,937,0.9,133.8,13.0,1066.31
5383,31/01/2020,IN,Delhi,no2,891,1.0,95.9,19.1,2076.69
5384,11/02/2020,IN,Delhi,no2,830,2.1,92.0,26.2,3132.35
5385,27/03/2020,IN,Delhi,no2,765,0.4,128.2,5.9,527.09
5386,30/05/2020,IN,Delhi,no2,913,0.8,32.7,7.0,248.36
5387,15/01/2020,IN,Delhi,no2,840,2.7,100.8,18.7,2772.07
5388,04/03/2020,IN,Delhi,no2,858,0.3,60.2,18.3,1177.93
5389,08/03/2020,IN,Delhi,no2,849,1.3,79.0,15.9,1380.94
5390,09/06/2020,IN,Delhi,no2,946,1.3,69.4,11.6,983.64
5391,27/06/2020,IN,Delhi,no2,857,0.2,39.8,8.5,416.06
5392,08/01/2020,IN,Delhi,no2,823,2.1,125.1,16.5,1927.67
5393,22/01/2020,IN,Delhi,no2,839,2.2,173.0,18.2,2206.56
5394,14/02/2020,IN,Delhi,no2,848,1.6,172.0,13.9,1589.89
5395,29/02/2020,IN,Delhi,no2,860,0.1,128.2,15.2,795.08
5396,09/03/2020,IN,Delhi,no2,873,0.7,75.1,13.8,1161.21
5397,16/03/2020,IN,Delhi,no2,786,1.3,56.0,16.2,1281.44
5398,27/04/2020,IN,Delhi,no2,859,0.4,37.2,5.4,293.27
5399,08/05/2020,IN,Delhi,no2,787,0.8,52.1,7.6,318.27
5400,13/01/2020,IN,Delhi,no2,853,2.0,101.6,22.8,2519.26
5401,07/02/2020,IN,Delhi,no2,884,2.2,101.6,22.9,2678.3
5402,12/05/2020,IN,Delhi,no2,810,0.4,48.6,7.6,261.77
5403,11/06/2020,IN,Delhi,no2,847,1.3,85.1,10.6,958.33
5404,15/03/2020,IN,Delhi,no2,816,0.8,69.9,15.9,1139.12
5405,11/05/2020,IN,Delhi,no2,787,1.5,168.9,7.8,818.27
5406,12/06/2020,IN,Delhi,no2,906,1.3,83.0,9.6,989.31
5407,14/06/2020,IN,Delhi,no2,864,0.5,66.2,8.5,612.11
5408,06/04/2020,IN,Delhi,no2,878,0.1,52.0,7.2,585.06
5409,24/04/2020,IN,Delhi,no2,864,0.1,47.3,9.3,491.52
5410,01/05/2020,IN,Delhi,no2,836,0.1,115.6,7.0,827.39
5411,16/05/2020,IN,Delhi,no2,889,1.5,90.0,10.4,1225.01
5412,28/06/2020,IN,Delhi,no2,855,0.4,52.3,7.4,461.66
5413,17/01/2020,IN,Delhi,no2,831,2.4,100.6,15.0,1900.56
5414,08/04/2020,IN,Delhi,no2,885,0.2,47.9,5.9,448.71
5415,19/03/2020,IN,Delhi,no2,871,0.2,72.6,20.2,1343.14
5416,22/03/2020,IN,Delhi,no2,857,0.3,46.9,11.3,549.24
5417,31/03/2020,IN,Delhi,no2,853,0.1,54.3,5.9,371.59
5418,18/05/2020,IN,Delhi,no2,919,0.6,83.3,14.3,1216.35
5419,06/01/2020,IN,Delhi,no2,847,4.8,97.8,21.4,2619.14
5420,18/01/2020,IN,Delhi,no2,824,2.0,80.8,18.5,1818.23
5421,30/04/2020,IN,Delhi,no2,846,0.1,45.1,6.6,334.67
5422,04/05/2020,IN,Delhi,no2,769,0.1,118.8,6.0,745.1
5423,24/05/2020,IN,Delhi,no2,887,0.2,44.7,10.7,569.58
5424,18/06/2020,IN,Delhi,no2,793,0.1,105.7,7.0,1755.02
5425,21/06/2020,IN,Delhi,no2,825,0.1,146.7,9.6,641.26
5426,06/02/2020,IN,Delhi,no2,875,1.8,101.2,19.7,2862.53
5427,10/04/2020,IN,Delhi,no2,890,0.1,55.4,9.4,774.41
5428,15/02/2020,IN,Delhi,no2,848,1.6,99.4,18.3,1901.08
5429,20/03/2020,IN,Delhi,no2,862,1.4,145.6,21.9,2288.7
5430,10/01/2020,IN,Delhi,no2,882,2.5,90.7,17.9,2287.71
5431,28/01/2020,IN,Delhi,no2,865,1.8,90.2,18.7,1491.63
5432,21/03/2020,IN,Delhi,no2,889,0.7,74.0,17.7,1709.33
5433,30/03/2020,IN,Delhi,no2,858,0.1,40.8,6.2,348.89
5434,18/04/2020,IN,Delhi,no2,822,0.3,71.3,5.9,323.11
5435,29/04/2020,IN,Delhi,no2,770,0.1,47.6,6.9,319.87
5436,25/06/2020,IN,Delhi,no2,887,0.1,61.0,8.7,539.78
5437,02/01/2020,IN,Delhi,no2,893,0.1,115.1,21.0,4492.76
5438,16/02/2020,IN,Delhi,no2,863,1.8,89.6,23.0,2903.49
5439,21/04/2020,IN,Delhi,no2,833,0.1,52.5,7.2,480.1
5440,20/01/2020,IN,Delhi,no2,779,1.4,76.5,16.0,1807.92
5441,23/01/2020,IN,Delhi,no2,839,1.1,63.5,14.8,883.96
5442,09/02/2020,IN,Delhi,no2,870,2.0,129.8,21.2,2937.18
5443,22/02/2020,IN,Delhi,no2,788,1.4,78.8,16.6,1720.02
5444,24/02/2020,IN,Delhi,no2,794,0.8,57.2,18.9,1189.63
5445,12/03/2020,IN,Delhi,no2,862,0.2,120.6,14.9,1496.95
5446,15/04/2020,IN,Delhi,no2,798,0.5,77.7,9.1,664.92
5447,05/05/2020,IN,Delhi,no2,785,0.1,52.0,8.2,473.25
5448,21/01/2020,IN,Delhi,no2,787,0.1,82.0,19.4,2119.75
5449,27/01/2020,IN,Delhi,no2,842,0.7,104.4,28.6,3908.41
5450,09/05/2020,IN,Delhi,no2,830,0.6,108.5,6.6,348.73
5451,26/05/2020,IN,Delhi,no2,900,0.8,69.4,13.2,1494.2
5452,25/02/2020,IN,Delhi,no2,799,0.4,79.5,21.2,1811.01
5453,17/05/2020,IN,Delhi,no2,916,1.5,173.0,12.9,1517.69
5454,06/03/2020,IN,Delhi,no2,825,0.1,128.2,13.3,1257.44
5455,13/04/2020,IN,Delhi,no2,849,0.1,54.2,9.1,549.43
5456,14/04/2020,IN,Delhi,no2,848,0.2,52.8,9.7,529.75
5457,19/04/2020,IN,Delhi,no2,781,0.2,129.4,6.8,852.18
5458,01/06/2020,IN,Delhi,no2,868,1.1,132.9,9.9,734.65
5459,02/06/2020,IN,Delhi,no2,900,0.9,173.0,8.5,1037.26
5460,25/01/2020,IN,Delhi,no2,849,0.3,94.0,25.1,3026.31
5461,08/02/2020,IN,Delhi,no2,867,0.1,89.9,21.0,1913.02
5462,29/01/2020,IN,Delhi,no2,867,1.2,89.9,17.3,1892.82
5463,07/05/2020,IN,Delhi,no2,783,0.8,120.8,6.7,654.57
5464,20/02/2020,IN,Delhi,no2,838,1.5,85.6,16.8,1414.16
5465,03/03/2020,IN,Delhi,no2,266,0.3,63.8,28.4,1626.84
5466,14/03/2020,IN,Delhi,no2,851,2.6,54.1,13.5,806.19
5467,11/04/2020,IN,Delhi,no2,873,0.1,51.3,8.1,607.85
5468,05/02/2020,IN,Delhi,no2,892,0.3,101.9,21.9,2479.94
5469,17/02/2020,IN,Delhi,no2,849,1.5,91.7,25.0,2829.48
5470,25/05/2020,IN,Delhi,no2,903,0.6,66.3,11.9,997.87
5471,16/01/2020,IN,Delhi,no2,840,2.9,100.7,18.9,2275.53
5472,02/02/2020,IN,Delhi,no2,848,0.2,100.4,18.8,2332.91
5473,04/02/2020,IN,Delhi,no2,873,0.3,102.1,25.3,3882.26
5474,28/02/2020,IN,Delhi,no2,867,0.2,37.7,15.8,527.78
5475,07/03/2020,IN,Delhi,no2,829,1.5,80.0,14.0,1337.7
5476,05/04/2020,IN,Delhi,no2,889,0.1,48.5,7.7,541.63
5477,01/01/2020,IN,Delhi,no2,881,0.1,102.7,21.1,4069.31
5478,07/01/2020,IN,Delhi,no2,869,2.2,96.5,18.8,2083.65
5479,23/06/2020,IN,Delhi,no2,860,0.3,45.9,6.1,272.96
5480,22/04/2020,IN,Delhi,no2,873,0.2,44.7,9.3,598.38
5481,20/06/2020,IN,Delhi,no2,906,0.1,143.9,8.0,643.26
5482,26/02/2020,IN,Delhi,no2,834,0.3,96.4,21.9,2008.19
5483,10/06/2020,IN,Delhi,no2,909,1.4,130.4,11.7,1130.92
5484,24/06/2020,IN,Delhi,no2,891,0.6,110.7,6.7,412.36
5485,30/12/2019,IN,Delhi,no2,873,0.4,103.9,20.8,2856.02
5486,24/01/2020,IN,Delhi,no2,859,1.2,76.9,18.1,1928.83
5487,19/01/2020,IN,Delhi,no2,807,1.9,134.8,14.6,1504.15
5488,30/01/2020,IN,Delhi,no2,880,1.5,85.9,18.9,1861.92
5489,18/02/2020,IN,Delhi,no2,842,1.6,92.9,25.5,3117.48
5490,23/02/2020,IN,Delhi,no2,782,1.6,60.6,18.1,961.81
5491,17/03/2020,IN,Delhi,no2,830,0.7,68.4,17.6,1562.05
5492,01/04/2020,IN,Delhi,no2,839,0.1,71.3,6.2,539.44
5493,04/01/2020,IN,Delhi,no2,812,0.6,108.5,21.2,4223.71
5494,14/01/2020,IN,Delhi,no2,869,2.6,99.3,15.4,2244.42
5495,04/04/2020,IN,Delhi,no2,888,0.1,46.3,7.1,640.01
5496,06/05/2020,IN,Delhi,no2,828,0.9,133.9,8.2,603.38
5497,02/04/2020,IN,Delhi,no2,868,0.1,41.3,5.6,362.05
5498,03/04/2020,IN,Delhi,no2,881,0.2,48.4,6.2,542.71
5499,23/04/2020,IN,Delhi,no2,896,0.3,106.3,8.9,764.57
5500,14/05/2020,IN,Delhi,no2,860,0.5,153.1,10.3,1063.4
5501,13/02/2020,IN,Delhi,no2,879,1.9,80.2,17.1,1245.55
5502,24/03/2020,IN,Delhi,no2,841,0.9,42.6,11.0,478.65
5503,28/03/2020,IN,Delhi,no2,843,0.1,40.6,6.4,339.22
5504,09/04/2020,IN,Delhi,no2,874,0.1,53.3,6.7,531.93
5505,03/01/2020,IN,Delhi,no2,865,1.1,100.6,18.8,3704.01
5506,26/03/2020,IN,Delhi,no2,758,0.1,36.7,6.5,291.94
5507,25/03/2020,IN,Delhi,no2,793,0.1,104.6,8.1,506.16
5508,17/04/2020,IN,Delhi,no2,816,0.2,35.0,6.0,268.1
5509,19/05/2020,IN,Delhi,no2,898,1.1,78.0,17.7,1530.17
5510,31/05/2020,IN,Delhi,no2,840,0.2,131.0,6.7,615.84
5511,05/06/2020,IN,Delhi,no2,926,0.2,116.2,9.4,814.08
